UniprotID_TF	UniprotID_Target	NCBI_GeneID_TF	NCBI_GeneID_Target	Name_TF	Name_Target	Detection_method	PubmedID	Organism	Source_database	Small-scale_evidence	TF_TFLink_ortho	TF_nonTFLink_ortho	Target_TFLink_ortho	Target_nonTFLink_ortho	source
A5JNG8	A0A1L1U0X8	792333	558088	nanog	cpt1aa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	F1QPU4	322275	100148772	rad21a	ap5b1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q2VPB7;Mm:Q3TAP4;Rn:D3ZVB0	-	tf-link
A5JNG8	Q9W7K3	792333	30129	nanog	dmrt2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9Y5R5;Mm:Q8BG36	Rn:D4A098	tf-link
A5JNG8	F1R730	792333	-	nanog	sgk3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96BR1;Mm:Q9ERE3	Rn:M0R582	tf-link
Q9I9P9	E7FDH8	30639	100007521	smad2	socs1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A2RRV6	57930	569582	foxh1	mex3b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	A0A0G2L6F5	-	-	sall4	smchd1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
A5JNG8	E7F365	792333	794348	nanog	nrde2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9H7Z3;Dm:Q9VXW9;Mm:Q80XC6;Rn:D3ZDR9	-	tf-link
Q9I9E1	A1L2C7	57930	791170	foxh1	nol4lb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96MY1;Mm:Q3UH85;Rn:D3ZHS3	-	tf-link
F1QDF2	A0A2R8QPY7	-	100535338	sall4	LOC100535338	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
F1QDF2	E7EYR2	-	406285	sall4	chaf1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q13112;Ce:Q95XL8;Mm:Q9D0N7;Rn:Q4V8B4;Sc:Q04199	-	tf-link
F1QDF2	F1RAY2	-	-	sall4	suz12a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
A5JNG8	E7FDM7	792333	-	nanog	ppt2a.4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	Q2YDS1	30481	-	gata1a	ddb2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q92466;Mm:Q99J79;Rn:D3ZR08	-	tf-link
Q9I9E1	Q08BU8	57930	767669	foxh1	rgs7bpa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6MZT1;Mm:Q8BQP9;Rn:A0A0H2UHK8	-	tf-link
A5JNG8	F1R9B5	792333	-	nanog	zc2hc1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96GY0;Mm:Q8BJH1	Rn:A0A0G2K782	tf-link
A5JNG8	I3IT94	792333	326091	nanog	si:dkey-156n14.3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	F1QBS1	393202	556764	hif1ab	si:dkey-156n14.5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
Q6EHI4	F1QB32	393202	553311	hif1ab	p3h3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:Q8IVL6;Mm:Q8CG70;Rn:B5DFB0	-	tf-link
A5JNG8	F1QL18	792333	100332023	nanog	ftr97	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6JAA4	A0A0R4ITX2	415104	100126011	ctcf	map3k22	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P49711;Mm:Q61164;Rn:A0A0H2UHP0	-	-	-	tf-link
Q6EHI4	E7F1H9	393202	393220	hif1ab	ythdf2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:Q9Y5A9;Mm:Q91YT7;Rn:E9PU11	-	tf-link
Q9I9E1	E9QHW9	57930	572251	foxh1	rnf165a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6ZSG1;Mm:E9QAU8	Rn:M0RCK2	tf-link
Q9I9P9	F1QB94	30639	-	smad2	runx2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	E7FH26	-	799595	sall4	si:ch211-57n23.4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
F1QDF2	F1QJU0	-	324205	sall4	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q98TU2	A8WHX1	64603	-	eomesa	armc8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	Hs:Q8IUR7;Rn:F1M943	Mm:G3X920	tf-link
Q9I9E1	Q802F2	57930	352919	foxh1	selenot1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	B0R1B6	322275	553600	rad21a	asb6	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9NWX5;Mm:Q91ZU1;Rn:Q6AYC9	-	tf-link
Q9I9E1	A0A2R8QK55	57930	751728	foxh1	tmem14ca	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9P0S9;Mm:Q9CQN6;Rn:M0R701;Rn:B0BNJ9	-	tf-link
Q9I9E1	A0A0R4IAQ2	57930	-	foxh1	lpar3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UBY5;Mm:Q9EQ31	Rn:Q8K5E0	tf-link
Q6TEL1	E9QI13	322275	563993	rad21a	pigo	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8TEQ8;Dm:A1ZB84;Mm:Q562G0;Rn:D3ZTP8	-	tf-link
A5JNG8	B8JKS6	792333	556870	nanog	tbx3a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O15119;Mm:P70324;Rn:Q7TST9	-	tf-link
Q90270	F1RAX9	30333	-	pou5f1	si:ch211-152c2.3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1QS56	792333	-	nanog	plch1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q1RLS5	57930	678521	foxh1	nfixb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	Q568K2	30481	550290	gata1a	ppp1r11	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O60927;Mm:A5A4Y9;Rn:Q6MFY6	-	tf-link
Q6TEL1	Q561Y2	322275	108004541	rad21a	nmnat1-rbp7a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	F1QYQ8	57930	565773	foxh1	ptpdc1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:Q6NZK8;Rn:A0A0G2KB18	Hs:A0A087WTF0	tf-link
Q9I9E1	A2BHS1	57930	-	foxh1	hspb8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UJY1;Mm:Q9JK92;Rn:Q9EPX0	-	tf-link
A5JNG8	A0A286Y9A7	792333	100317924	nanog	mras	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A3KQL1	792333	565258	nanog	necab2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q7Z6G3;Mm:Q91ZP9	Rn:A0A5H1ZRU5	tf-link
Q98TU2	A0A0R4IHE6	64603	-	eomesa	si:dkey-72l17.5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	-	-	tf-link
Q9I9E1	A0A2R8QF50	57930	-	foxh1	cdhr5-rs	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	F1RB07	57930	-	foxh1	esama	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q8JIS6	F1R8E2	192294	30189	tbx6	ptch1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E7F264	792333	561756	nanog	b4galt3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O60512;Dm:Q7KN92;Mm:Q91YY2;Rn:Q6P768	-	tf-link
A5JNG8	E7F2V3	792333	569231	nanog	mcf2lb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q7SXT6	57930	394084	foxh1	msi2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A2RV01	792333	503603	nanog	dph6	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q7L8W6;Ce:Q966L4;Mm:Q9CQ28;Rn:F1LP07	-	tf-link
A5JNG8	E7FCM6	792333	556544	nanog	si:dkey-199f5.8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	Q66IE4	393202	447898	hif1ab	tmem237b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
Q9I9P9	E7F953	30639	555584	smad2	prr5a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P85299	-	tf-link
A5JNG8	A0A1D5NSW6	792333	100533983	nanog	eml3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	B3DFU8	792333	563448	nanog	LOC563448	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	Q5RHP3	322275	-	rad21a	ppp2r5a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q15172;Mm:Q6PD03;Rn:D3ZDI7	-	tf-link
A5JNG8	F6PFK5	792333	-	nanog	hps1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A8WHR4	57930	561247	foxh1	shda	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:Q6PD21	-	tf-link
Q6TEL1	Q9PVK5	322275	30496	rad21a	ldha	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E7F9Z1	792333	570643	nanog	vwf	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1R405	792333	449616	nanog	bcl9	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O00512;Mm:Q9D219;Rn:D4A7D6	-	tf-link
Q9I9E1	A0A140LH45	57930	-	foxh1	kif21b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q08BX0	57930	767727	foxh1	rab21	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UL25;Dm:Q7PLE9;Mm:P35282;Rn:Q6AXT5	Ce:I7F498	tf-link
A5JNG8	F1QRU4	792333	569258	nanog	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	E7F0N7	57930	100148259	foxh1	sh2d1ab	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O60880;Mm:O88890	Rn:B2RZ59	tf-link
Q6EHI4	A3KGZ6	393202	557926	hif1ab	ppp3cca	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
F1QDF2	A9JRH3	-	-	sall4	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
A5JNG8	Q6PBI0	792333	406299	nanog	sucla2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Ce:P53588;Mm:Q9Z2I9;Rn:F1LM47	Hs:A0A2R8Y6Y7;Dm:A0A0B4JCW4	tf-link
A5JNG8	F6PBY5	792333	798069	nanog	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	A2BIB9	30639	-	smad2	ank2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	X1WGF8	393202	799387	hif1ab	galnt16	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:Q8N428;Mm:Q9JJ61;Rn:F1LQN1	-	tf-link
Q9I9E1	F1QCH5	57930	570305	foxh1	pcsk1nl	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	Q6DBX0	30639	445192	smad2	mfsd6l	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8IWD5;Mm:Q8R3N2;Rn:D4A757	Dm:Q7KUF9	tf-link
Q9I9E1	F1RA06	57930	-	foxh1	aff3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IEB2	792333	-	nanog	nkx1.2lb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0G2L330	792333	-	nanog	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	F1QA11	-	-	sall4	ddrgk1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q9I9E1	Q5TZ50	57930	563732	foxh1	uts1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1Q9Z2	792333	-	nanog	arl2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P36404;Hs:V9GYD0;Dm:Q06849;Mm:Q9D0J4	Ce:Q19705	tf-link
Q9I9E1	Q8UWD5	57930	373113	foxh1	bcl2l10	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q16548;Mm:Q9Z0F3	-	tf-link
F1QDF2	Q803M7	-	336504	sall4	arpc5a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q98TU2	A2CF03	64603	561321	eomesa	las1l	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	Hs:Q9Y4W2;Mm:A2BE28	Ce:Q9U1T1;Rn:F7FJR8	tf-link
A5JNG8	F1QJQ5	792333	-	nanog	c1galt1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	B0S5W3	57930	557906	foxh1	spsb4a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96A44;Dm:A1Z6E0;Mm:Q8R5B6;Rn:B5DF38	-	tf-link
Q9I9P9	Q7SXW1	30639	324244	smad2	tpm4b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	F6NI62	57930	-	foxh1	ddr2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A8E5K9	792333	798429	nanog	timm23a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Ce:Q9XVQ2;Sc:P32897	-	tf-link
A5JNG8	F1Q5H3	792333	568838	nanog	slka	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Sc:Q01919	-	tf-link
Q6TEL1	F1R9C6	322275	436954	rad21a	phb2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	B8A579	792333	-	nanog	mfsd2aa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	F1R5Z9	30639	561983	smad2	usp6nl	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	X1WD72	393202	559575	hif1ab	si:ch211-15d5.11	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
Q9I9E1	A3QJX4	57930	-	foxh1	sars2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q98TU2	E7F458	64603	564072	eomesa	tp53inp2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	-	-	tf-link
Q6P0E1	Q4JNX5	378723	555242	sox2	foxp2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P48431;Rn:D4A543	Mm:Q60I23	-	-	tf-link
F1QDF2	F1QPE9	-	-	sall4	gatd1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q8NB37;Mm:Q8BFQ8	Rn:D3ZVI9	tf-link
Q9I9E1	Q1LY51	57930	560056	foxh1	znf704	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6ZNC4;Mm:Q9ERQ3;Rn:A0A0G2K951	-	tf-link
F1QDF2	Q502C8	-	554105	sall4	prdx5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q6TEL1	E7FE12	322275	561772	rad21a	nfatc3a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q12968;Mm:Q3UZ64;Rn:A0A0G2JTY4	-	tf-link
F1QDF2	F1QFR4	-	-	sall4	nol10	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q9BSC4;Ce:Q19974;Dm:Q9V3P2;Mm:Q5RJG1;Rn:Q66H99;Sc:P48234	-	tf-link
Q9I9E1	E9QII6	57930	-	foxh1	igsf9bb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A5WWD9	792333	-	nanog	noxa1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1Q8Z1	792333	-	nanog	dock7	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	Q1LYM1	-	368348	sall4	cmtm6	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
A5JNG8	E7FAM4	792333	100332121	nanog	si:ch211-237c6.4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	Q9YH61	30481	30664	gata1a	gsk3ab	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1R6B2	792333	30335	nanog	eve1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	A0A286Y9L2	30639	561487	smad2	si:ch211-244o22.2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1QC00	792333	560764	nanog	paqr3b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E7F2E7	792333	796868	nanog	si:zfos-1192g2.3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	B3DIE0	30639	-	smad2	atf7a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:K7ELQ4;Hs:P17544;Rn:G3V7X9	Mm:Q3TZR9	tf-link
Q6TEL1	Q568L4	322275	550332	rad21a	dctd	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Ce:P30648;Dm:Q9VWA2;Mm:G3X908	Hs:D6RAR9;Rn:A0A0A0MXX3	tf-link
Q9I9P9	F1RCB6	30639	415164	smad2	actc1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	F1QE13	322275	-	rad21a	exoc8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8IYI6;Ce:Q95Q35;Mm:Q6PGF7;Rn:O54924;Sc:P38261	Dm:Q9VBI4	tf-link
Q6EHI4	Q5RHB8	393202	-	hif1ab	bcat1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:P54687;Mm:P24288;Rn:P54690	-	tf-link
F1QDF2	Q6DGQ2	-	436784	sall4	rabif	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
F1QDF2	B3DHZ4	-	30337	sall4	hoxb1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:P14653;Mm:P17919	Rn:G3V737	tf-link
A5JNG8	Q7SYK5	792333	335863	nanog	itm2cb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9NQX7;Mm:Q91VK4	-	tf-link
Q9I9E1	Q7ZW44	57930	321491	foxh1	chtopa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	F1Q752	30639	569039	smad2	si:dkey-266m15.6	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	B8A5Z0	792333	-	nanog	si:ch211-241b2.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	E7FDZ0	57930	-	foxh1	ugt8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q16880;Dm:Q9VJ45;Dm:Q9VGT8;Dm:Q9VGT2;Dm:Q9VGT0;Mm:Q64676;Rn:Q09426	-	tf-link
A5JNG8	Q6PBX3	792333	30288	nanog	her6	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q14469;Dm:Q01070;Mm:P35428;Rn:D4ADT9	-	tf-link
Q05AJ3	Q90ZZ8	30481	323653	gata1a	aldh3a2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q803I4	F1RAU6	-	494487	rnf2	nr1d1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A2BGB4	57930	567170	foxh1	pafah1b2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P68402;Mm:Q61206;Rn:O35264	-	tf-link
Q9I9E1	E7F5R3	57930	327352	foxh1	ankrd11	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6UB99;Mm:E9Q4F7	Rn:D3ZSU6	tf-link
A5JNG8	F1QWY0	792333	100004969	nanog	eva1ba	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9NVM1;Mm:Q8K2Y3;Rn:B2RZB3	-	tf-link
A5JNG8	X1WE18	792333	571549	nanog	kank2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q63ZY3;Mm:Q8BX02;Rn:D3ZD05	-	tf-link
Q05AJ3	Q7ZV94	30481	393169	gata1a	mob1ba	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q7L9L4;Mm:Q8BPB0;Rn:D4A1V7	-	tf-link
Q9I9E1	B0UY97	57930	570043	foxh1	rev1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6P0E1	F1QDK6	378723	-	sox2	csmd2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P48431;Rn:D4A543	Mm:Q60I23	-	-	tf-link
A5JNG8	Q5RI03	792333	-	nanog	scyl3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8IZE3;Mm:Q9DBQ7;Rn:D3ZK09	-	tf-link
Q6TEL1	E7F789	322275	562343	rad21a	specc1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q5M775	Mm:A0A0J9YTU3;Rn:A0A0G2K5D7	tf-link
Q9I9E1	X1WEL5	57930	-	foxh1	ubr4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1QNR8	792333	652982	nanog	ireb2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	E7FFI6	57930	-	foxh1	rapgef5b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	Hs:A0A590UJR0	tf-link
Q6TEL1	E7FBN6	322275	795916	rad21a	mcoln1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	A4IG29	322275	100004656	rad21a	m1ap	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8TC57;Mm:Q9Z0E1	Rn:D3ZVK0	tf-link
A5JNG8	A8DZ70	792333	368910	nanog	mtdha	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q86UE4;Rn:Q9Z1W6	Ce:O61747	tf-link
Q6TEL1	F1QJ27	322275	-	rad21a	rad51b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
