id	name	namespace	alt_id	def	comment	subset	synonym	xref	is_a	relationship	property_value
GO:1904798	positive regulation of core promoter binding	biological_process		Any process that activates or increases the frequency, rate or extent of core promoter binding. [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:22723415]		gocheck_do_not_annotate	upregulation of core promoter binding EXACT [GOC:TermGenie]		GO:2000679 ! positive regulation of transcription regulatory region DNA binding		
GO:1904875	regulation of DNA ligase activity	biological_process		Any process that modulates the frequency, rate or extent of DNA ligase activity. [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:rl, GOC:TermGenie, PMID:17389648]		gocheck_do_not_annotate			GO:0051340 ! regulation of ligase activity	regulates GO:0090304 ! nucleic acid metabolic process	
GO:1904876	negative regulation of DNA ligase activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of DNA ligase activity. [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:rl, GOC:TermGenie, PMID:17389648]		gocheck_do_not_annotate	inhibition of DNA ligase activity NARROW [GOC:TermGenie]		GO:1904875 ! regulation of DNA ligase activity	negatively_regulates GO:0090304 ! nucleic acid metabolic process	
GO:1904877	positive regulation of DNA ligase activity	biological_process		Any process that activates or increases the frequency, rate or extent of DNA ligase activity. [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:rl, GOC:TermGenie, PMID:17389648]		gocheck_do_not_annotate	upregulation of DNA ligase activity EXACT [GOC:TermGenie]		GO:1904875 ! regulation of DNA ligase activity	positively_regulates GO:0090304 ! nucleic acid metabolic process	
GO:1904959	regulation of cytochrome-c oxidase activity	biological_process		Any process that modulates the frequency, rate or extent of cytochrome-c oxidase activity. [GO_REF:0000059, GOC:TermGenie, PMID:26734017]		gocheck_do_not_annotate	regulation of warburg's respiratory enzyme activity RELATED [GOC:TermGenie]		GO:1904732 ! regulation of electron transfer activity	regulates GO:0015318 ! inorganic molecular entity transmembrane transporter activity	
GO:1904960	positive regulation of cytochrome-c oxidase activity	biological_process		Any process that activates or increases the frequency, rate or extent of cytochrome-c oxidase activity. [GO_REF:0000059, GOC:TermGenie, PMID:26734017]		gocheck_do_not_annotate	upregulation of warburg's respiratory enzyme activity RELATED [GOC:TermGenie]		GO:1904959 ! regulation of cytochrome-c oxidase activity	positively_regulates GO:0015318 ! inorganic molecular entity transmembrane transporter activity	
GO:1905017	positive regulation of isoleucine-tRNA ligase activity	biological_process		Any process that activates or increases the frequency, rate or extent of isoleucine-tRNA ligase activity. [GO_REF:0000059, GOC:TermGenie, PMID:1665486]		gocheck_do_not_annotate	upregulation of L-isoleucine:tRNAIle ligase (AMP-forming) EXACT [GOC:TermGenie]		GO:1903630 ! regulation of aminoacyl-tRNA ligase activity		
GO:1905020	positive regulation of methionine-tRNA ligase activity	biological_process		Any process that activates or increases the frequency, rate or extent of methionine-tRNA ligase activity. [GO_REF:0000059, GOC:TermGenie, PMID:1665486]		gocheck_do_not_annotate	upregulation of MetRS activity EXACT [GOC:TermGenie]		GO:1903630 ! regulation of aminoacyl-tRNA ligase activity		
GO:1905023	positive regulation of threonine-tRNA ligase activity	biological_process		Any process that activates or increases the frequency, rate or extent of threonine-tRNA ligase activity. [GO_REF:0000059, GOC:TermGenie, PMID:8049265]		gocheck_do_not_annotate	upregulation of TRS RELATED [GOC:TermGenie]		GO:1903630 ! regulation of aminoacyl-tRNA ligase activity		
GO:1905048	regulation of metallopeptidase activity	biological_process		Any process that modulates the frequency, rate or extent of metallopeptidase activity. [GO_REF:0000059, GOC:TermGenie, PMID:26473732]		gocheck_do_not_annotate	regulation of metalloproteinase activity NARROW [GOC:TermGenie]		GO:0052547 ! regulation of peptidase activity		
GO:1905049	negative regulation of metallopeptidase activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of metallopeptidase activity. [GO_REF:0000059, GOC:TermGenie, PMID:26473732]		gocheck_do_not_annotate	negative regulation of metalloproteinase activity NARROW [GOC:TermGenie]		GO:1905048 ! regulation of metallopeptidase activity		
GO:1905050	positive regulation of metallopeptidase activity	biological_process		Any process that activates or increases the frequency, rate or extent of metallopeptidase activity. [GO_REF:0000059, GOC:TermGenie, PMID:26473732]		gocheck_do_not_annotate	upregulation of metalloproteinase activity NARROW [GOC:TermGenie]		GO:1905048 ! regulation of metallopeptidase activity		
GO:1905097	regulation of guanyl-nucleotide exchange factor activity	biological_process		Any process that modulates the frequency, rate or extent of guanyl-nucleotide exchange factor activity. [GO_REF:0000059, GOC:TermGenie, PMID:20484009]		gocheck_do_not_annotate	regulation of guanyl-nucleotide releasing factor EXACT [GOC:TermGenie]		GO:1904424 ! regulation of GTP binding	regulates GO:0098772 ! molecular function regulator activity	term_tracker_item https://github.com/geneontology/go-ontology/issues/18750 xsd:anyURI
GO:1905098	negative regulation of guanyl-nucleotide exchange factor activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of guanyl-nucleotide exchange factor activity. [GO_REF:0000059, GOC:TermGenie, PMID:20484009]		gocheck_do_not_annotate	negative regulation of guanyl-nucleotide releasing factor EXACT [GOC:TermGenie]		GO:1905097 ! regulation of guanyl-nucleotide exchange factor activity	negatively_regulates GO:0098772 ! molecular function regulator activity	term_tracker_item https://github.com/geneontology/go-ontology/issues/18750 xsd:anyURI
GO:1905099	positive regulation of guanyl-nucleotide exchange factor activity	biological_process		Any process that activates or increases the frequency, rate or extent of guanyl-nucleotide exchange factor activity. [GO_REF:0000059, GOC:TermGenie, PMID:20484009]		gocheck_do_not_annotate	upregulation of guanyl-nucleotide releasing factor EXACT [GOC:TermGenie]		GO:1905097 ! regulation of guanyl-nucleotide exchange factor activity	positively_regulates GO:0098772 ! molecular function regulator activity	term_tracker_item https://github.com/geneontology/go-ontology/issues/18750 xsd:anyURI
GO:1905117	regulation of ribonucleoside-diphosphate reductase activity	biological_process		Any process that modulates the frequency, rate or extent of ribonucleoside-diphosphate reductase activity. [GO_REF:0000059, GOC:bhm, GOC:TermGenie, PMID:24733891]	An example of this is DRE2 in Saccharomyces cerevisiae (UniProt ID P36152) in PMID:24733891 (inferred from mutant phenotype).	gocheck_do_not_annotate	regulation of RNR RELATED [GOC:TermGenie]		GO:0051341 ! regulation of oxidoreductase activity		
GO:1905118	positive regulation of ribonucleoside-diphosphate reductase activity	biological_process		Any process that activates or increases the frequency, rate or extent of ribonucleoside-diphosphate reductase activity. [GO_REF:0000059, GOC:bhm, GOC:TermGenie, PMID:24733891]	An example of this is DRE2 in Saccharomyces cerevisiae (UniProt ID P36152) in PMID:24733891 (inferred from mutant phenotype).	gocheck_do_not_annotate	upregulation of RNR RELATED [GOC:TermGenie]		GO:1905117 ! regulation of ribonucleoside-diphosphate reductase activity		
GO:1905119	response to haloperidol	biological_process		Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a haloperidol stimulus. [GO_REF:0000071, GOC:dw, GOC:TermGenie, PMID:24751813]	Note that this term is in the subset of terms that should not be used for direct manual annotation of gene products. It was created to be used for cross-referencing by other ontologies. Direct annotations to this term may be amended during annotation QC.	gocheck_do_not_annotate			GO:1901700 ! response to oxygen-containing compound		
GO:1905120	cellular response to haloperidol	biological_process		Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a haloperidol stimulus. [GO_REF:0000071, GOC:dw, GOC:TermGenie, PMID:24751813]	Note that this term is in the subset of terms that should not be used for direct manual annotation of gene products. It was created to be used for cross-referencing by other ontologies. Direct annotations to this term may be amended during annotation QC.	gocheck_do_not_annotate			GO:1905119 ! response to haloperidol		
GO:1905123	regulation of glucosylceramidase activity	biological_process		Any process that modulates the frequency, rate or extent of glucosylceramidase activity. [GO_REF:0000059, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:24334770]		gocheck_do_not_annotate	regulation of psychosine hydrolase activity EXACT [GOC:TermGenie]		GO:0051336 ! regulation of hydrolase activity		
GO:1905124	negative regulation of glucosylceramidase activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of glucosylceramidase activity. [GO_REF:0000059, GOC:bf, GOC:PARL, GOC:TermGenie]		gocheck_do_not_annotate	negative regulation of psychosine hydrolase activity EXACT [GOC:TermGenie]		GO:1905123 ! regulation of glucosylceramidase activity		
GO:1905125	positive regulation of glucosylceramidase activity	biological_process		Any process that activates or increases the frequency, rate or extent of glucosylceramidase activity. [GO_REF:0000059, GOC:bf, GOC:PARL, GOC:TermGenie]		gocheck_do_not_annotate	upregulation of psychosine hydrolase activity EXACT [GOC:TermGenie]		GO:1905123 ! regulation of glucosylceramidase activity		
GO:1905150	regulation of voltage-gated sodium channel activity	biological_process		Any process that modulates the frequency, rate or extent of voltage-gated sodium channel activity. [GO_REF:0000059, GOC:TermGenie, PMID:24198377]		gocheck_do_not_annotate	regulation of voltage-sensitive sodium channel EXACT [GOC:TermGenie]		GO:2001257 ! regulation of cation channel activity		
GO:1905151	negative regulation of voltage-gated sodium channel activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of voltage-gated sodium channel activity. [GO_REF:0000059, GOC:TermGenie, PMID:24198377]		gocheck_do_not_annotate	negative regulation of voltage-sensitive sodium channel EXACT [GOC:TermGenie]		GO:2001258 ! negative regulation of cation channel activity		
GO:1905152	positive regulation of voltage-gated sodium channel activity	biological_process		Any process that activates or increases the frequency, rate or extent of voltage-gated sodium channel activity. [GO_REF:0000059, GOC:TermGenie, PMID:24198377]		gocheck_do_not_annotate	upregulation of voltage-sensitive sodium channel EXACT [GOC:TermGenie]		GO:2001259 ! positive regulation of cation channel activity		
GO:1905181	regulation of urease activity	biological_process		Any process that modulates the frequency, rate or extent of urease activity. [GO_REF:0000059, GOC:TermGenie, PMID:16244137]		gocheck_do_not_annotate	regulation of urea amidohydrolase activity EXACT [GOC:TermGenie]		GO:0051336 ! regulation of hydrolase activity		
GO:1905182	positive regulation of urease activity	biological_process		Any process that activates or increases the frequency, rate or extent of urease activity. [GO_REF:0000059, GOC:TermGenie, PMID:16244137]		gocheck_do_not_annotate	upregulation of urease activity EXACT [GOC:TermGenie]		GO:1905181 ! regulation of urease activity		
GO:1905183	negative regulation of protein serine/threonine phosphatase activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of protein serine/threonine phosphatase activity. [GO_REF:0000059, GOC:TermGenie, PMID:16950131]		gocheck_do_not_annotate	negative regulation of serine/threonine specific protein phosphatase activity EXACT [GOC:TermGenie]		GO:0032515 ! negative regulation of phosphoprotein phosphatase activity		
GO:1905184	positive regulation of protein serine/threonine phosphatase activity	biological_process		Any process that activates or increases the frequency, rate or extent of protein serine/threonine phosphatase activity. [GO_REF:0000059, GOC:TermGenie, PMID:16950131]		gocheck_do_not_annotate	upregulation of serine/threonine specific protein phosphatase activity EXACT [GOC:TermGenie]		GO:0032516 ! positive regulation of phosphoprotein phosphatase activity		
